customer_id,cart_id,first_name,last_name,birth_date,phone_number,email_id,house_number,street,city,pincode,state,country,points_earned,membership_status
CUST330,CART330,Eldredge,McConnulty,1970-03-21,9967957036,emcconnulty95@sohu.com,250,"5 Claremont Hill",Sorol,274297,NULL,Micronesia,NULL,Prime
CUST331,CART331,Nessie,McCaskill,2002-09-30,5159294883,nmccaskill96@nasa.gov,209,"2906 Menomonie Way",Itauguá,522259,NULL,Paraguay,780,Normal
CUST332,CART332,Marcellus,Ready,1959-10-06,1948104731,mready97@nationalgeographic.com,29,"9 Tony Crossing",Henggang,475090,NULL,China,4566,Elite
CUST333,CART333,Cathyleen,Toulamain,1976-02-15,8141740365,ctoulamain98@berkeley.edu,134,"5479 Anniversary Park",Mukō,304697,NULL,Japan,3340,Prime
CUST334,CART334,Jeremias,Colombier,1991-06-14,1057188920,jcolombier99@examiner.com,27,"21432 Pleasure Point",Centenary,116305,NULL,Zimbabwe,3508,Elite
CUST335,CART335,Paolo,Paddington,1993-05-06,4216241515,ppaddington9a@nature.com,195,"0966 Ruskin Park",Jingxin,424118,NULL,China,621,Normal
CUST336,CART336,Farrel,Halfacree,1983-06-24,3548035064,fhalfacree9b@cbslocal.com,160,"39212 Continental Way",Petrópolis,484662,NULL,Brazil,1681,Prime
CUST337,CART337,Angela,Coit,1952-10-14,4437489574,acoit9c@usnews.com,240,"585 Stuart Hill",Ježdovec,310053,NULL,Croatia,4145,Prime
CUST338,CART338,Marie,Clemoes,2001-03-21,8461555693,mclemoes9d@goodreads.com,21,"5 Carioca Way",Nankou,144446,NULL,China,2298,Prime
CUST339,CART339,Quentin,Stokell,1957-03-12,NULL,qstokell9e@usnews.com,55,"422 Havey Trail",Shazhenxi,118998,NULL,China,NULL,Prime
CUST340,CART340,Kippie,Lorenz,1986-06-02,3667054544,klorenz9f@pagesperso-orange.fr,12,"0 Algoma Park",Kali,543611,NULL,Indonesia,1905,Normal
CUST341,CART341,Griffin,Govan,1990-09-12,6436107571,ggovan9g@google.nl,262,"53 Novick Place",Takedamachi,170990,NULL,Japan,2838,Elite
CUST342,CART342,Minette,Featley,1961-12-24,8485185226,mfeatley9h@ucla.edu,123,"1610 Ronald Regan Park",Nogent-sur-Marne,135811,Île-de-France,France,1247,Prime
CUST343,CART343,Leeanne,Dodgson,2007-12-14,2815046255,ldodgson9i@simplemachines.org,36,"11274 Declaration Plaza",Houston,100751,Texas,"United States",3304,Elite
CUST344,CART344,Hana,Elflain,1988-08-01,4906645742,helflain9j@theglobeandmail.com,31,"5653 Dapin Way",Smithers,321602,"British Columbia",Canada,1015,Prime
CUST345,CART345,Noe,Mowne,2001-10-23,4361630855,nmowne9k@samsung.com,267,"11440 Darwin Lane",Maiwang,211258,NULL,China,3167,Normal
CUST346,CART346,Anatole,Pengilley,1964-12-13,7675402472,apengilley9l@ted.com,55,"4 Hallows Park",Sanyantang,331232,NULL,China,366,Elite
CUST347,CART347,Martica,Culpen,1951-03-23,4474608970,mculpen9m@princeton.edu,8,"110 Sherman Drive",Açu,479706,NULL,Brazil,1442,Normal
CUST348,CART348,Inglebert,McElhargy,1996-10-17,6578377040,imcelhargy9n@g.co,115,"9982 Lakewood Gardens Crossing","Kafr Zaytā",488910,NULL,Syria,557,Prime
CUST349,CART349,Ardith,Halewood,1961-11-06,5095921283,ahalewood9o@thetimes.co.uk,186,"6 Kinsman Terrace","Lazaro Cardenas",119445,Tamaulipas,Mexico,974,Elite
CUST350,CART350,Wiley,Bagger,2006-04-22,5784789574,wbagger9p@dot.gov,255,"602 Dexter Parkway",Jiulongshan,456689,NULL,China,975,Elite
CUST351,CART351,Diena,Studman,1973-12-29,8475318890,dstudman9q@theatlantic.com,225,"994 Gulseth Crossing",Haligue,441013,NULL,Philippines,NULL,Elite
CUST352,CART352,Fabe,Perocci,1977-09-09,2989610180,fperocci9r@quantcast.com,216,"08 Victoria Crossing",Moshkovo,102140,NULL,Russia,251,Normal
CUST353,CART353,Ade,Gilleon,1959-08-28,5167722885,agilleon9s@ihg.com,113,"4034 Derek Plaza",Shikhany,344724,NULL,Russia,2596,Elite
CUST354,CART354,Jemima,Panketh,1981-06-29,NULL,jpanketh9t@si.edu,24,"052 Becker Road",Pomerode,427742,NULL,Brazil,239,Normal
CUST355,CART355,Zack,Ickowics,2006-08-02,3873369109,zickowics9u@admin.ch,75,"52 Sunfield Circle","Starý Bohumín",285820,NULL,"Czech Republic",NULL,Prime
CUST356,CART356,Kimberli,Cleever,1994-06-15,2793034463,kcleever9v@csmonitor.com,112,"3 Prentice Crossing",Avranches,431780,Basse-Normandie,France,1391,Elite
CUST357,CART357,Chrissie,Crystal,1991-12-21,1968418377,ccrystal9w@people.com.cn,40,"233 Thackeray Parkway",Lanjaghbyur,591624,NULL,Armenia,1133,Elite
CUST358,CART358,Augy,Wyldbore,1988-09-06,6005619126,awyldbore9x@dagondesign.com,166,"4014 Independence Center",Jiannan,458105,NULL,China,3516,Elite
CUST359,CART359,Toma,Mandy,1962-03-14,8103909633,tmandy9y@angelfire.com,210,"26488 Garrison Plaza",Buenavista,514327,Tamaulipas,Mexico,1268,Normal
CUST360,CART360,Xavier,Ors,2009-11-04,7248149803,xors9z@weather.com,283,"7 Stuart Plaza",Borås,244509,"Västra Götaland",Sweden,NULL,Normal
CUST361,CART361,Rosaleen,Oganesian,1987-01-24,5074176315,roganesiana0@booking.com,48,"9 Oak Hill",Nybro,220316,Kalmar,Sweden,1186,Prime
CUST362,CART362,Boyce,Reddish,1975-08-22,NULL,breddisha1@netscape.com,20,"911 Anniversary Center",Lukou,394484,NULL,China,670,Normal
CUST363,CART363,Winfred,Harold,1974-10-09,7662658996,wharolda2@domainmarket.com,231,"4 Holmberg Court",Chone,563141,NULL,Ecuador,3975,Normal
CUST364,CART364,Marris,Mayberry,2003-01-14,8298289875,mmayberrya3@multiply.com,300,"969 Del Mar Lane",Haveluloto,482892,NULL,Tonga,NULL,Normal
CUST365,CART365,Gale,Buckles,1959-01-09,7376468414,gbucklesa4@apache.org,45,"33367 Ridgeview Pass","Karangagung Timur",203213,NULL,Indonesia,1198,Normal
CUST366,CART366,Pierette,Teather,1990-10-17,8198446629,pteathera5@imdb.com,26,"67443 Monument Terrace",Boshi,131121,NULL,China,1877,Prime
CUST367,CART367,Antoinette,Swindall,1958-01-26,6838695394,aswindalla6@dropbox.com,249,"3714 Nobel Parkway",Chengdong,598382,NULL,China,4763,Prime
CUST368,CART368,Cris,Espadero,1997-08-17,2027449544,cespaderoa7@geocities.jp,141,"11 Butterfield Park",Lindavista,320530,"Veracruz Llave",Mexico,598,Normal
CUST369,CART369,Abagail,Derrell,1985-05-04,6831413529,aderrella8@reference.com,244,"66402 Comanche Lane",Yuanjiazhuang,298426,NULL,China,1740,Normal
CUST370,CART370,Micheil,Streeting,1975-04-19,9232374373,mstreetinga9@cargocollective.com,95,"002 Bowman Plaza",Itoman,578771,NULL,Japan,2739,Prime
CUST371,CART371,Amara,Krochmann,2004-01-07,1179287445,akrochmannaa@examiner.com,190,"3542 Hanson Road",Moquegua,253994,NULL,Peru,1236,Elite
CUST372,CART372,Ania,Shakspeare,1977-08-18,4048868943,ashakspeareab@histats.com,206,"2689 Daystar Parkway",Kungsör,262856,Västmanland,Sweden,1460,Elite
CUST373,CART373,Ron,Presnall,1983-03-07,7694936401,rpresnallac@berkeley.edu,165,"59179 Ludington Alley",Bilaran,289524,NULL,Philippines,3810,Elite
CUST374,CART374,Lynnette,Silver,1962-02-10,4996083370,lsilverad@addtoany.com,296,"42 Bunker Hill Place","La Mula",526475,NULL,Venezuela,1819,Prime
CUST375,CART375,Wilhelmina,McKendry,2003-02-15,5014783184,wmckendryae@pcworld.com,64,"6 Huxley Avenue",Tanenofunan,130125,NULL,Indonesia,491,Elite
CUST376,CART376,Smitty,Treamayne,1962-08-24,4139844122,streamayneaf@princeton.edu,167,"5216 New Castle Way",Ipís,329246,NULL,"Costa Rica",1563,Prime
CUST377,CART377,Tomasine,Fonso,2004-12-04,8465492340,tfonsoag@netscape.com,136,"3639 Texas Road",Dunmanway,334105,NULL,Ireland,4176,Elite
CUST378,CART378,Dannie,Ostick,1985-10-18,8799274944,dostickah@cbsnews.com,196,"0536 Westridge Alley",Camajuaní,232951,NULL,Cuba,821,Normal
CUST379,CART379,Koo,Otley,1990-02-13,7611212412,kotleyai@imdb.com,295,"6080 Declaration Place","La Reforma",357791,NULL,Guatemala,3251,Normal
CUST380,CART380,Sanderson,Nevitt,1975-07-30,9418942391,snevittaj@cyberchimps.com,34,"7 Maryland Street",Daqiao,452614,NULL,China,2460,Elite
CUST381,CART381,Joanie,Tames,1969-01-13,1292430301,jtamesak@i2i.jp,87,"550 Havey Parkway",Tetebatu,139376,NULL,Indonesia,513,Elite
CUST382,CART382,Prudi,Eates,1950-08-16,1877415414,peatesal@tmall.com,300,"96 Russell Junction",Ndewel,297798,NULL,Indonesia,4054,Elite
CUST383,CART383,Marchelle,Monk,1963-03-26,4331772891,mmonkam@cdbaby.com,153,"5427 Armistice Hill",Gap,531587,"Provence-Alpes-Côte d'Azur",France,1915,Normal
CUST384,CART384,Jackie,Orto,1957-05-29,7052705306,jortoan@zdnet.com,25,"6444 Dapin Center",Pining,138867,NULL,Indonesia,NULL,Normal
CUST385,CART385,Lu,Willey,1980-09-26,5644245554,lwilleyao@blog.com,175,"8 Heffernan Street",Zdice,537718,NULL,"Czech Republic",3642,Normal
CUST386,CART386,Teddy,Finder,1955-06-24,6664658116,tfinderap@gnu.org,45,"4169 Spenser Pass",Hucheng,357079,NULL,China,3516,Prime
CUST387,CART387,Cathryn,Everly,1991-02-26,4702082919,ceverlyaq@google.pl,41,"759 Kennedy Center",Liuduzhai,489472,NULL,China,1346,Elite
CUST388,CART388,Pauletta,Lukianovich,1972-07-31,3651334144,plukianovichar@i2i.jp,116,"780 Westport Parkway","Sa Kaeo",376331,NULL,Thailand,737,Prime
CUST389,CART389,Franni,Paske,1981-10-14,8835504993,fpaskeas@xing.com,147,"83 2nd Way","Bagong Sikat",462908,NULL,Philippines,4055,Elite
CUST390,CART390,Franklin,Saywell,1998-09-26,3378843666,fsaywellat@about.me,37,"3308 Superior Road",Hongqiao,323967,NULL,China,3821,Elite
CUST391,CART391,Alisha,"Dell Casa",1981-10-21,9828883664,adellcasaau@blogspot.com,40,"7560 Lillian Drive",Ngampon,369915,NULL,Indonesia,NULL,Prime
CUST392,CART392,Dian,Spino,1973-08-04,8284045008,dspinoav@xing.com,260,"2642 Roth Hill",Shumikha,439693,NULL,Russia,2998,Elite
CUST393,CART393,Karola,Cerith,1958-10-24,7057163719,kcerithaw@w3.org,111,"9 Sullivan Street",Pārūn,381488,NULL,Afghanistan,3028,Elite
CUST394,CART394,Boony,Annion,1978-12-29,2273127167,bannionax@nifty.com,279,"787 Leroy Pass",Junxi,382213,NULL,China,4469,Elite
CUST395,CART395,Ninette,Tabrett,2000-03-24,7342361504,ntabrettay@newsvine.com,261,"74 Annamark Terrace",Jonkowo,183007,NULL,Poland,2493,Elite
CUST396,CART396,Myrlene,Twinborough,1967-05-30,1909432107,mtwinboroughaz@instagram.com,68,"1549 Vahlen Lane","San Onofre",553353,NULL,Colombia,2590,Normal
CUST397,CART397,Dirk,Paintain,2000-07-06,9745148120,dpaintainb0@marriott.com,173,"9 Fairfield Avenue","Mali Iđoš",227857,NULL,Serbia,1888,Prime
CUST398,CART398,Coreen,Rizzelli,1969-11-02,6513088020,crizzellib1@so-net.ne.jp,272,"135 Armistice Road",Zalewo,433744,NULL,Poland,4591,Normal
CUST399,CART399,Derril,Ginnell,1953-06-30,1107108058,dginnellb2@zimbio.com,256,"70 Sage Way",Pandanrejokrajan,537855,NULL,Indonesia,3082,Prime
CUST400,CART400,Gay,Marshal,1995-09-30,5751844802,gmarshalb3@odnoklassniki.ru,243,"5 3rd Road","Biên Hòa",254552,NULL,Vietnam,4998,Normal
CUST401,CART401,Genni,Gerrard,1978-04-27,3313632946,ggerrardb4@va.gov,100,"35564 Summerview Parkway",Vrbas,552221,NULL,Serbia,679,Prime
CUST402,CART402,Waylan,Freeman,1986-10-24,6412909022,wfreemanb5@ftc.gov,63,"37 Bunting Alley","Bala Murghab",522098,NULL,Afghanistan,4797,Normal
CUST403,CART403,Christophorus,Ruspine,2003-02-21,3296343632,cruspineb6@canalblog.com,35,"0 Marquette Crossing",Orsk,383115,NULL,Russia,3098,Normal
CUST404,CART404,Adda,Gelderd,1980-06-30,5315245228,agelderdb7@nhs.uk,168,"091 Summerview Lane",Xike,107210,NULL,China,4617,Normal
CUST405,CART405,Leticia,Olver,1957-09-23,NULL,lolverb8@de.vu,281,"89 Sunnyside Circle",Zhangyang,189495,NULL,China,1000,Prime
CUST406,CART406,Rosamund,Roullier,1976-10-02,1338667513,rroullierb9@prnewswire.com,48,"7250 Porter Center",Amherst,304902,"Nova Scotia",Canada,2296,Elite
CUST407,CART407,Grange,Turnor,1985-06-02,5731273604,gturnorba@booking.com,74,"1 Harbort Trail",Xiaoguan,550406,NULL,China,53,Elite
CUST408,CART408,Vassili,Thrustle,1994-06-28,2504733240,vthrustlebb@businesswire.com,60,"93 Esch Plaza",Belawang,207935,NULL,Indonesia,NULL,Normal
CUST409,CART409,Ebony,Abrahmer,2006-10-25,6706107345,eabrahmerbc@google.pl,173,"67 Bobwhite Avenue",Wukang,114821,NULL,China,2873,Normal
CUST410,CART410,Erie,I'anson,1954-03-08,NULL,eiansonbd@networkadvertising.org,179,"055 Badeau Way",Badong,596852,NULL,Indonesia,4862,Prime
CUST411,CART411,Hadrian,Glanister,1953-09-28,2339423356,hglanisterbe@bluehost.com,175,"99331 Maywood Pass",Schieren,301111,NULL,Luxembourg,NULL,Prime
CUST412,CART412,Cati,Rennels,1981-11-02,8829845105,crennelsbf@godaddy.com,165,"86 Westridge Street",Sungaiduri,243975,NULL,Indonesia,NULL,Normal
CUST413,CART413,Carmen,Mawhinney,1975-06-07,4986447701,cmawhinneybg@pinterest.com,222,"0818 Magdeline Lane",Yantan,529416,NULL,China,4201,Elite
CUST414,CART414,Tony,Impy,1996-12-01,3982348338,timpybh@webnode.com,143,"00 School Avenue",Porkhov,265318,NULL,Russia,2344,Prime
CUST415,CART415,Clarisse,O'Concannon,1962-03-12,6405499882,coconcannonbi@blogtalkradio.com,124,"404 Nova Avenue",Nunsena,368632,NULL,Indonesia,396,Elite
CUST416,CART416,Swen,Dowzell,2006-10-13,2818347519,sdowzellbj@lycos.com,119,"1929 Maple Trail","Wysoka Strzyżowska",507582,NULL,Poland,535,Normal
CUST417,CART417,Cristal,Marjanski,1974-03-12,7069424463,cmarjanskibk@examiner.com,254,"5013 Jenifer Avenue",Täby,331068,Stockholm,Sweden,515,Elite
CUST418,CART418,Sandie,Yeates,1989-08-08,4228444928,syeatesbl@1688.com,187,"698 Hoepker Trail",Fengtai,421310,NULL,China,1725,Prime
CUST419,CART419,Granville,Roake,1977-02-26,5707826766,groakebm@phoca.cz,232,"6117 Hallows Alley","Casal da Anja",119361,Leiria,Portugal,3254,Elite
CUST420,CART420,Eula,Wilding,1952-08-17,2028032062,ewildingbn@wunderground.com,278,"3 Westridge Lane",Pulo,443066,NULL,Philippines,3582,Normal
CUST421,CART421,Anderson,Hampstead,2008-03-22,3546853870,ahampsteadbo@dion.ne.jp,90,"73 Sugar Trail",Gnosjö,586671,Jönköping,Sweden,3122,Prime
CUST422,CART422,Beryle,Shilling,2006-12-02,3216857604,bshillingbp@eepurl.com,178,"40 Grayhawk Road",Nezvěstice,282910,NULL,"Czech Republic",915,Prime
CUST423,CART423,Stanislas,MacGauhy,1954-06-17,8181063871,smacgauhybq@theguardian.com,121,"671 Merry Circle",Gjinkar,111381,NULL,Albania,277,Prime
CUST424,CART424,Hester,Picker,1966-03-04,5944380928,hpickerbr@qq.com,156,"790 Golf View Trail","Krong Pi Nang",255040,NULL,Thailand,247,Elite
CUST425,CART425,Roselia,Scollick,1970-02-27,9388645542,rscollickbs@ucla.edu,182,"9559 Fair Oaks Trail",Fizuli,597140,NULL,Azerbaijan,4017,Normal
CUST426,CART426,Harlie,Fogel,1975-07-20,NULL,hfogelbt@mozilla.com,82,"3695 Mitchell Circle",Chroustovice,129344,NULL,"Czech Republic",422,Elite
CUST427,CART427,Clo,Scamal,1983-11-19,9217051209,cscamalbu@wix.com,59,"99 Nelson Point","Tuy Phước",252166,NULL,Vietnam,3666,Prime
CUST428,CART428,Marget,Daniell,1959-09-24,7444610518,mdaniellbv@amazon.com,279,"24 Kinsman Terrace",Ropice,353427,NULL,"Czech Republic",2010,Elite
CUST429,CART429,Rina,Makin,2008-05-21,8879259340,rmakinbw@theglobeandmail.com,224,"69 Springs Parkway",Taluksangay,246711,NULL,Philippines,182,Prime
CUST430,CART430,Alvera,Beushaw,1999-07-08,4184018238,abeushawbx@themeforest.net,7,"51374 Sunfield Avenue",Foso,538919,NULL,Ghana,149,Normal
CUST431,CART431,Aaron,Brusin,1997-12-01,5703032556,abrusinby@clickbank.net,201,"78101 Banding Drive",Veracruz,586501,NULL,Panama,447,Prime
CUST432,CART432,Florrie,Josipovic,1997-10-20,8363610309,fjosipovicbz@un.org,293,"29 Dwight Center",Dalian,434882,NULL,China,1115,Elite
CUST433,CART433,Tedi,Millyard,1983-07-19,7245484460,tmillyardc0@princeton.edu,174,"100 Carey Place",Qelëz,369329,NULL,Albania,30,Prime
CUST434,CART434,Celestina,Pedrollo,1970-06-06,NULL,cpedrolloc1@github.com,271,"1291 Huxley Alley",Austin,214278,Texas,"United States",3839,Prime
CUST435,CART435,Ambur,Dash,1956-03-22,2245913573,adashc2@about.me,71,"5574 West Road",Carayaó,157927,NULL,Paraguay,3790,Elite
CUST436,CART436,Joshuah,Vinson,1967-06-07,6587223929,jvinsonc3@accuweather.com,136,"2 Cody Point",Vysotskoye,489847,NULL,Russia,2619,Normal
CUST437,CART437,Rorke,Crompton,2002-02-27,5232110509,rcromptonc4@4shared.com,218,"837 Goodland Pass","San Manuel Chaparrón",157699,NULL,Guatemala,3698,Normal
CUST438,CART438,Raimondo,Elcott,2006-11-28,4055658353,relcottc5@upenn.edu,175,"5182 Mandrake Drive",Aubenas,165115,Rhône-Alpes,France,3383,Normal
CUST439,CART439,Estelle,Amori,1967-09-27,5008479776,eamoric6@google.pl,179,"70 Kenwood Trail","Paris 16",268778,Île-de-France,France,377,Elite
CUST440,CART440,Kara-lynn,Bottomore,1975-06-30,3052407134,kbottomorec7@printfriendly.com,256,"18539 Stephen Place",Marignane,413525,"Provence-Alpes-Côte d'Azur",France,NULL,Prime
CUST441,CART441,Philippa,Eggers,1986-04-21,4981200692,peggersc8@fda.gov,206,"4 Clyde Gallagher Road",Baraba,574756,NULL,Russia,NULL,Elite
CUST442,CART442,Maddie,Wintringham,1988-05-04,6063058176,mwintringhamc9@blogs.com,77,"9 Oxford Lane","Eastern Suburbs Mc",259019,"New South Wales",Australia,3589,Prime
CUST443,CART443,Des,Wavell,1973-02-06,2043219495,dwavellca@miitbeian.gov.cn,295,"56 Transport Road",Oslo,576694,Oslo,Norway,4363,Normal
CUST444,CART444,Analise,Vedekhin,1959-04-25,2129673283,avedekhincb@yandex.ru,40,"2738 Melrose Place",Čejkovice,340810,NULL,"Czech Republic",4541,Prime
CUST445,CART445,Tessa,Blick,1975-04-04,9458676729,tblickcc@noaa.gov,110,"20 Golf View Place",Choszczno,589881,NULL,Poland,3132,Normal
CUST446,CART446,Prent,Dibbe,1980-04-19,8672604654,pdibbecd@google.com.br,57,"58 Springview Avenue",Innisfil,401131,Ontario,Canada,923,Prime
CUST447,CART447,Nadia,"St Pierre",2007-01-27,9278554866,nstpierrece@cocolog-nifty.com,107,"80 Sunbrook Drive",Dongshe,101739,NULL,China,3625,Elite
CUST448,CART448,Dana,Jayme,1984-05-02,4742508352,djaymecf@ft.com,87,"71 Vahlen Crossing",Yanglinwei,425985,NULL,China,1699,Prime
CUST449,CART449,Valentijn,Larmuth,1974-12-05,6625407220,vlarmuthcg@angelfire.com,217,"7 Autumn Leaf Pass","Francisco Villa",439922,"Coahuila De Zaragoza",Mexico,2537,Prime
CUST450,CART450,Mignon,Angerstein,1961-05-06,3414095131,mangersteinch@cbc.ca,198,"183 Brown Hill",Turgenevo,588957,NULL,Russia,2145,Prime
CUST451,CART451,Laurena,Conkey,1975-06-10,4427104557,lconkeyci@ning.com,238,"090 Hermina Hill",Oslo,246429,Oslo,Norway,3013,Prime
CUST452,CART452,Andras,Carnoghan,2006-02-16,2258532835,acarnoghancj@cisco.com,59,"5580 Shelley Drive",Leonídio,474955,NULL,Greece,4691,Prime
CUST453,CART453,Prentice,Cordero,1979-03-20,2388337269,pcorderock@alibaba.com,44,"0911 Di Loreto Trail",Changchun,571613,NULL,China,2909,Normal
CUST454,CART454,Horton,Dincey,1975-05-09,1608515143,hdinceycl@google.de,2,"0 Towne Terrace",Balayan,233262,NULL,Philippines,1649,Normal
CUST455,CART455,Morrie,Crannis,1995-06-21,7216387524,mcranniscm@virginia.edu,160,"58 Mallory Alley",Działdowo,277753,NULL,Poland,105,Prime
CUST456,CART456,Correna,Davidovicz,1969-06-07,9269559673,cdavidoviczcn@bravesites.com,75,"64788 Reindahl Pass",Karangnunggal,271196,NULL,Indonesia,2854,Prime
CUST457,CART457,Paulette,Inchan,1957-11-26,2027569262,pinchanco@huffingtonpost.com,109,"8 Florence Junction",Gresik,575556,NULL,Indonesia,4977,Normal
CUST458,CART458,Elvina,Stubley,1992-08-06,9691159635,estubleycp@linkedin.com,141,"0 Hazelcrest Crossing",Kusatsu,100161,NULL,Japan,4363,Elite
CUST459,CART459,Mimi,Wittier,1956-01-23,7906207721,mwittiercq@miitbeian.gov.cn,272,"3914 Truax Crossing",Huangnihe,445398,NULL,China,2578,Prime
CUST460,CART460,Karisa,Curm,2000-10-01,7133069425,kcurmcr@tripod.com,223,"62 Meadow Valley Point",Sokółka,120969,NULL,Poland,3065,Normal
CUST461,CART461,Tonnie,Chalfant,2001-03-27,6216013023,tchalfantcs@trellian.com,100,"46709 Katie Trail",Songshi,170134,NULL,China,4159,Normal
CUST462,CART462,Bert,Vaillant,1986-06-10,1928695405,bvaillantct@fastcompany.com,91,"7 Manitowish Street",Nanqiao,472739,NULL,China,NULL,Normal
CUST463,CART463,Celie,Rosander,1993-05-15,2995008969,crosandercu@naver.com,252,"62518 John Wall Pass",Pashkovskiy,102426,NULL,Russia,NULL,Prime
CUST464,CART464,Cristy,Harraway,1962-06-14,NULL,charrawaycv@sciencedirect.com,174,"6686 Buell Way",Hagfors,334259,Värmland,Sweden,1202,Elite
CUST465,CART465,Carlee,Blacklawe,1953-01-05,5454965746,cblacklawecw@mail.ru,197,"5568 Blaine Point",Jayune,324893,NULL,Peru,4597,Prime
CUST466,CART466,Tamra,Fitzpatrick,2005-12-05,3013691512,tfitzpatrickcx@ebay.co.uk,29,"8535 Grasskamp Way",Dongjiao,388746,NULL,China,2975,Prime
CUST467,CART467,Rivkah,Duckels,1981-05-29,9045426706,rduckelscy@example.com,205,"58 Lakewood Gardens Plaza","Kuala Lumpur",284917,"Kuala Lumpur",Malaysia,2746,Normal
CUST468,CART468,Justin,Saturley,2006-06-07,6619169085,jsaturleycz@uiuc.edu,88,"47064 Miller Hill",Ubinskoye,432808,NULL,Russia,3051,Normal
CUST469,CART469,Jorrie,Copeland,1977-06-13,7961292205,jcopelandd0@fema.gov,189,"02 Delaware Avenue",Mizhou,127927,NULL,China,1054,Elite
CUST470,CART470,Becki,Synan,1968-11-27,1775142070,bsynand1@cisco.com,290,"94 Elmside Terrace",Bārah,340609,NULL,Sudan,1036,Prime
CUST471,CART471,Gregoor,Lerhinan,2003-06-06,2683113323,glerhinand2@altervista.org,218,"558 Knutson Junction",Iguape,502511,NULL,Brazil,1553,Elite
CUST472,CART472,Debbi,Asmus,1952-04-07,2898528528,dasmusd3@soundcloud.com,90,"002 Buena Vista Place","Phan Thong",256561,NULL,Thailand,1325,Prime
CUST473,CART473,Caz,Bernakiewicz,1970-04-01,6453599904,cbernakiewiczd4@free.fr,212,"62272 Sage Alley",Pira,310290,NULL,Peru,1290,Prime
CUST474,CART474,Hyacinthie,Cardenosa,1980-05-14,9909138565,hcardenosad5@jiathis.com,65,"43 Del Sol Parkway",Cergy-Pontoise,348292,Île-de-France,France,4756,Elite
CUST475,CART475,Hagen,Scottesmoor,1961-11-26,2219373775,hscottesmoord6@rediff.com,149,"705 International Trail",Satovcha,432833,NULL,Bulgaria,4352,Prime
CUST476,CART476,Ethelind,Chrichton,2007-01-18,8224520691,echrichtond7@tiny.cc,227,"931 Larry Avenue",Qo‘qon,241823,NULL,Uzbekistan,1558,Elite
CUST477,CART477,Drew,Paoli,1976-11-07,6192395949,dpaolid8@gravatar.com,106,"0 Pankratz Trail",Toktogul,493499,NULL,Kyrgyzstan,3562,Elite
CUST478,CART478,Calhoun,Woodlands,1951-08-25,4272434604,cwoodlandsd9@smh.com.au,95,"0949 Texas Avenue",Sidareja,406933,NULL,Indonesia,2156,Normal
CUST479,CART479,Lacee,Shiell,1959-01-01,5936114389,lshiellda@51.la,216,"79 Reindahl Way",Kragujevac,126636,NULL,Serbia,1617,Elite
CUST480,CART480,Curran,Titt,1951-10-26,5233060142,ctittdb@devhub.com,96,"3972 Rigney Road",Yeniugou,144823,NULL,China,2219,Elite
CUST481,CART481,Paquito,Courvert,1954-10-22,9819468654,pcourvertdc@theglobeandmail.com,186,"48 Prairieview Hill",Negoslavci,529360,NULL,Croatia,3151,Prime
CUST482,CART482,Melony,Swinnerton,1960-04-17,NULL,mswinnertondd@networkadvertising.org,294,"9285 Harbort Park",Patnongon,510877,NULL,Philippines,901,Normal
CUST483,CART483,Dian,Doding,2008-07-02,1832669314,ddodingde@netlog.com,4,"99016 Old Shore Avenue",Vimmerby,379688,Kalmar,Sweden,4774,Prime
CUST484,CART484,Minne,Repp,2007-05-25,2836534677,mreppdf@ustream.tv,293,"80323 Trailsway Street",Vesoul,571273,Franche-Comté,France,759,Normal
CUST485,CART485,Dallas,Crut,1965-09-15,1948174330,dcrutdg@infoseek.co.jp,6,"9 Prentice Terrace",Beigang,492765,NULL,China,1528,Normal
CUST486,CART486,Tamera,Bernardoni,1961-03-19,8568663428,tbernardonidh@globo.com,75,"35 Hoffman Point",Zalantun,271906,NULL,China,2829,Prime
CUST487,CART487,Barthel,Lucius,1952-07-26,NULL,bluciusdi@ovh.net,191,"8081 Glendale Pass","El Cantón",118452,NULL,Venezuela,667,Prime
CUST488,CART488,Waylon,Rosenbarg,1985-06-17,1567516467,wrosenbargdj@forbes.com,182,"1858 Forster Pass",Ina,349679,NULL,Japan,2651,Prime
CUST489,CART489,Rori,Drohan,1951-10-24,2454999247,rdrohandk@vkontakte.ru,188,"32036 Stoughton Parkway",Piedras,108067,NULL,Colombia,913,Prime
CUST490,CART490,Truman,Billham,2003-12-30,9936399755,tbillhamdl@ebay.com,201,"35 Blue Bill Park Point",Dao,447981,NULL,Philippines,4410,Prime
CUST491,CART491,Maxine,Giannazzo,1950-03-23,4963741526,mgiannazzodm@deviantart.com,161,"24859 Manitowish Alley",Artybash,366980,NULL,Russia,3905,Normal
CUST492,CART492,Billi,Sanson,1968-07-26,4727778127,bsansondn@google.de,133,"96399 Bellgrove Drive",Powassan,476277,Ontario,Canada,3934,Elite
CUST493,CART493,Spencer,Packman,1956-08-21,2812708984,spackmando@blog.com,89,"7 Rigney Park",Humble,567257,Texas,"United States",4233,Elite
CUST494,CART494,Alley,Jewis,1965-06-21,4948508471,ajewisdp@state.tx.us,100,"0 Merchant Alley",Oslo,575616,Oslo,Norway,4470,Normal
